symbol,direction,signal_time,entry_price,eval_time,eval_price,pnl_pct,result,exit_reason
SNDK-USDT-SWAP,LONG,2026-07-11T23:37:00.393306+00:00,1948.8,2026-07-12T07:56:58.325240+00:00,1949.54,0.00038,FLAT,TIME_EXIT
SPCX-USDT-SWAP,LONG,2026-07-11T23:37:00.393306+00:00,145.92,2026-07-12T07:56:58.325240+00:00,145.91,-0.00007,FLAT,TIME_EXIT
WLD-USDT-SWAP,LONG,2026-07-11T23:37:00.393306+00:00,0.3977,2026-07-12T07:56:58.325240+00:00,0.4015,0.00955,WIN,TIME_EXIT
BCH-USDT-SWAP,LONG,2026-07-11T23:37:00.393306+00:00,244.5,2026-07-12T07:56:58.325240+00:00,244.1,-0.00164,FLAT,TIME_EXIT
BEAT-USDT-SWAP,LONG,2026-07-12T18:07:46.658348+00:00,2.7938,2026-07-12T20:46:38.876031+00:00,2.6636,-0.04660,LOSS,STOP_LOSS
H-USDT-SWAP,LONG,2026-07-12T20:37:01.826113+00:00,0.0721,2026-07-12T23:46:37.463461+00:00,0.06868,-0.04743,LOSS,STOP_LOSS
CL-USDT-SWAP,LONG,2026-07-12T23:37:43.818821+00:00,73.78,2026-07-13T11:49:09.398345+00:00,73.78,0.00000,FLAT,TIME_EXIT
ZEC-USDT-SWAP,LONG,2026-07-12T23:37:43.818821+00:00,532.38,2026-07-13T11:49:09.398345+00:00,512.94,-0.03652,LOSS,STOP_LOSS
KITE-USDT-SWAP,LONG,2026-07-13T18:18:48.509661+00:00,0.12921,2026-07-14T06:07:46.800059+00:00,0.12728,-0.01494,LOSS,STOP_LOSS
AAPL-USDT-SWAP,SHORT,2026-07-13T21:35:22.903357+00:00,317.08,2026-07-14T06:07:46.800059+00:00,315.63,0.00457,FLAT,TIME_EXIT
ALLO-USDT-SWAP,LONG,2026-07-13T21:35:22.903357+00:00,0.45789,2026-07-14T06:07:46.800059+00:00,0.3825,-0.16465,LOSS,STOP_LOSS
EWY-USDT-SWAP,LONG,2026-07-13T21:35:22.903357+00:00,167.67,2026-07-14T06:07:46.800059+00:00,168.08,0.00245,FLAT,TIME_EXIT
JUP-USDT-SWAP,LONG,2026-07-13T21:35:22.903357+00:00,0.2055,2026-07-14T06:07:46.800059+00:00,0.2041,-0.00681,LOSS,TIME_EXIT
KAITO-USDT-SWAP,LONG,2026-07-13T21:35:22.903357+00:00,0.6705,2026-07-14T06:07:46.800059+00:00,0.6885,0.02685,WIN,TIME_EXIT
KORU-USDT-SWAP,LONG,2026-07-13T21:35:22.903357+00:00,413.13,2026-07-14T06:07:46.800059+00:00,414.3,0.00283,FLAT,TIME_EXIT
O-USDT-SWAP,LONG,2026-07-13T21:35:22.903357+00:00,0.51,2026-07-14T06:07:46.800059+00:00,0.5134,0.00667,WIN,TIME_EXIT
JUP-USDT-SWAP,LONG,2026-07-14T20:33:45.770643+00:00,0.207,2026-07-15T07:33:48.580103+00:00,0.2086,0.00773,WIN,TIME_EXIT
LAB-USDT-SWAP,LONG,2026-07-15T07:26:17.816464+00:00,0.2292,2026-07-15T17:01:53.391096+00:00,0.2203,-0.03883,LOSS,STOP_LOSS
PUMP-USDT-SWAP,LONG,2026-07-15T20:38:31.471648+00:00,0.001656,2026-07-16T07:44:02.872955+00:00,0.001603,-0.03200,LOSS,STOP_LOSS
LAB-USDT-SWAP,LONG,2026-07-16T13:05:33.072927+00:00,0.2106,2026-07-16T23:52:39.966246+00:00,0.2212,0.05033,WIN,TIME_EXIT
ONDO-USDT-SWAP,SHORT,2026-07-16T13:05:33.072927+00:00,0.3823,2026-07-16T23:52:39.966246+00:00,0.3631,0.05022,WIN,TIME_EXIT
RAVE-USDT-SWAP,LONG,2026-07-16T13:05:33.072927+00:00,0.3002,2026-07-16T23:52:39.966246+00:00,0.3228,0.07528,WIN,TIME_EXIT
ONDO-USDT-SWAP,LONG,2026-07-16T20:39:29.126082+00:00,0.3727,2026-07-16T23:52:39.966246+00:00,0.3631,-0.02576,LOSS,STOP_LOSS
AAPL-USDT-SWAP,SHORT,2026-07-16T23:43:04.080131+00:00,334.9,2026-07-17T07:43:17.542245+00:00,336.9,-0.00597,LOSS,TIME_EXIT
DRAM-USDT-SWAP,LONG,2026-07-16T23:43:04.080131+00:00,51.59,2026-07-17T07:43:17.542245+00:00,49.22,-0.04594,LOSS,STOP_LOSS
ORDI-USDT-SWAP,LONG,2026-07-16T23:43:04.080131+00:00,3.511,2026-07-17T07:43:17.542245+00:00,3.511,0.00000,FLAT,TIME_EXIT
SNDK-USDT-SWAP,LONG,2026-07-16T23:43:04.080131+00:00,1374.73,2026-07-17T07:43:17.542245+00:00,1317.44,-0.04167,LOSS,STOP_LOSS
BILL-USDT-SWAP,SHORT,2026-07-17T11:59:47.698546+00:00,0.02765,2026-07-17T20:23:56.589159+00:00,0.02343,0.15262,WIN,TIME_EXIT
KAITO-USDT-SWAP,SHORT,2026-07-17T11:59:47.698546+00:00,0.8927,2026-07-17T20:23:56.589159+00:00,0.8623,0.03405,WIN,TIME_EXIT
ALLO-USDT-SWAP,LONG,2026-07-18T17:43:10.950533+00:00,0.44663,2026-07-19T07:55:43.063019+00:00,0.46093,0.03202,WIN,TIME_EXIT
PUMP-USDT-SWAP,LONG,2026-07-18T17:43:10.950533+00:00,0.001651,2026-07-19T07:55:43.063019+00:00,0.001643,-0.00485,FLAT,TIME_EXIT
LTC-USDT-SWAP,LONG,2026-07-18T20:26:50.776338+00:00,46.89,2026-07-19T07:55:43.063019+00:00,47.06,0.00363,FLAT,TIME_EXIT
BILL-USDT-SWAP,SHORT,2026-07-19T11:39:37.126760+00:00,0.02717,2026-07-19T20:42:23.414189+00:00,0.02537,0.06625,WIN,TIME_EXIT
KAITO-USDT-SWAP,SHORT,2026-07-19T11:39:37.126760+00:00,0.9673,2026-07-19T20:42:23.414189+00:00,0.9471,0.02088,WIN,TIME_EXIT
LAB-USDT-SWAP,LONG,2026-07-19T14:43:39.587142+00:00,0.1618,2026-07-19T18:14:31.591845+00:00,0.152,-0.06057,LOSS,STOP_LOSS
PENGU-USDT-SWAP,LONG,2026-07-19T18:06:07.968149+00:00,0.006076,2026-07-20T02:25:26.799099+00:00,0.006192,0.01909,WIN,TIME_EXIT
PI-USDT-SWAP,LONG,2026-07-19T18:06:07.968149+00:00,0.09346,2026-07-20T02:25:26.799099+00:00,0.09603,0.02750,WIN,TIME_EXIT
UB-USDT-SWAP,LONG,2026-07-21T00:14:07.540914+00:00,0.09729,2026-07-21T09:47:30.621703+00:00,0.10222,0.05067,WIN,TIME_EXIT
KAITO-USDT-SWAP,LONG,2026-07-22T08:00:43.286507+00:00,0.9617,2026-07-22T17:57:56.423059+00:00,0.9967,0.03639,WIN,TIME_EXIT
PUMP-USDT-SWAP,LONG,2026-07-22T08:00:43.286507+00:00,0.001962,2026-07-22T17:57:56.423059+00:00,0.001916,-0.02345,LOSS,STOP_LOSS
LAB-USDT-SWAP,LONG,2026-07-22T13:11:47.325475+00:00,0.1491,2026-07-22T21:51:45.869017+00:00,0.1593,0.06841,WIN,TIME_EXIT
NIGHT-USDT-SWAP,LONG,2026-07-22T13:11:47.325475+00:00,0.021113,2026-07-22T17:57:56.423059+00:00,0.020033,-0.05115,LOSS,STOP_LOSS
BONK-USDT-SWAP,LONG,2026-07-22T21:42:11.182431+00:00,3.014e-06,2026-07-23T06:51:20.045993+00:00,2.985e-06,-0.00962,LOSS,TIME_EXIT
BSB-USDT-SWAP,LONG,2026-07-22T21:42:11.182431+00:00,0.1437,2026-07-23T06:51:20.045993+00:00,0.1398,-0.02714,LOSS,STOP_LOSS
GOOGL-USDT-SWAP,LONG,2026-07-22T21:42:11.182431+00:00,326.36,2026-07-23T06:51:20.045993+00:00,333.46,0.02176,WIN,TIME_EXIT
LAB-USDT-SWAP,LONG,2026-07-22T21:42:11.182431+00:00,0.1593,2026-07-23T06:51:20.045993+00:00,0.1554,-0.02448,LOSS,STOP_LOSS
RE-USDT-SWAP,SHORT,2026-07-22T21:42:11.182431+00:00,0.48238,2026-07-23T06:51:20.045993+00:00,0.45881,0.04886,WIN,TIME_EXIT
SKHY-USDT-SWAP,SHORT,2026-07-22T21:42:11.182431+00:00,170.51,2026-07-23T06:51:20.045993+00:00,170.88,-0.00217,FLAT,TIME_EXIT
UB-USDT-SWAP,LONG,2026-07-22T21:42:11.182431+00:00,0.11354,2026-07-23T06:51:20.045993+00:00,0.11858,0.04439,WIN,TIME_EXIT
BEAT-USDT-SWAP,SHORT,2026-07-23T06:43:37.555120+00:00,2.708,2026-07-23T12:23:32.659981+00:00,2.8378,-0.04793,LOSS,STOP_LOSS
ZAMA-USDT-SWAP,SHORT,2026-07-23T06:43:37.555120+00:00,0.04971,2026-07-23T12:23:32.659981+00:00,0.05357,-0.07765,LOSS,STOP_LOSS
ZAMA-USDT-SWAP,SHORT,2026-07-23T17:05:12.849081+00:00,0.05523,2026-07-24T09:21:18.515309+00:00,0.05386,0.02481,WIN,TIME_EXIT
XPL-USDT-SWAP,LONG,2026-07-24T00:10:14.019747+00:00,0.08113,2026-07-24T09:21:18.515309+00:00,0.08488,0.04622,WIN,TIME_EXIT
BILL-USDT-SWAP,LONG,2026-07-24T15:15:12.064329+00:00,0.02951,2026-07-24T20:10:51.860164+00:00,0.02921,-0.01017,LOSS,STOP_LOSS
APR-USDT-SWAP,LONG,2026-07-24T20:03:45.066958+00:00,0.2021,2026-07-24T23:51:48.178459+00:00,0.1975,-0.02276,LOSS,STOP_LOSS
PUMP-USDT-SWAP,SHORT,2026-07-24T20:03:45.066958+00:00,0.001848,2026-07-25T07:40:48.170781+00:00,0.001802,0.02489,WIN,TIME_EXIT
ZAMA-USDT-SWAP,SHORT,2026-07-24T23:44:46.551941+00:00,0.0537,2026-07-25T07:40:48.170781+00:00,0.06143,-0.14395,LOSS,STOP_LOSS
PENGU-USDT-SWAP,SHORT,2026-07-25T15:46:09.768618+00:00,0.006028,2026-07-25T20:23:02.006102+00:00,0.00623,-0.03351,LOSS,STOP_LOSS
PENGU-USDT-SWAP,LONG,2026-07-25T23:44:46.117947+00:00,0.006188,2026-07-26T08:07:07.853853+00:00,0.006371,0.02957,WIN,TIME_EXIT
PEPE-USDT-SWAP,LONG,2026-07-26T15:44:51.042426+00:00,2.932e-06,2026-07-27T12:08:19.375000+00:00,2.959e-06,0.00921,WIN,TIME_EXIT
BONK-USDT-SWAP,LONG,2026-07-26T15:44:51.042426+00:00,3.074e-06,2026-07-27T12:08:19.375000+00:00,3.095e-06,0.00683,WIN,TIME_EXIT
KAITO-USDT-SWAP,SHORT,2026-07-26T15:44:51.042426+00:00,1.1751,2026-07-26T23:39:55.698951+00:00,1.1882,-0.01115,LOSS,STOP_LOSS
INJ-USDT-SWAP,SHORT,2026-07-26T23:32:51.775465+00:00,4.984,2026-07-27T12:08:19.375000+00:00,4.923,0.01224,WIN,TIME_EXIT
BEAT-USDT-SWAP,LONG,2026-07-27T18:08:48.659201+00:00,3.6563,2026-07-27T22:02:06.394397+00:00,2.7676,-0.24306,LOSS,STOP_LOSS
ZAMA-USDT-SWAP,SHORT,2026-07-27T18:08:48.659201+00:00,0.06416,2026-07-28T07:54:27.147682+00:00,0.06366,0.00779,WIN,TIME_EXIT
LA-USDT-SWAP,LONG,2026-07-27T21:53:03.483427+00:00,0.06854,2026-07-28T07:54:27.147682+00:00,0.06234,-0.09046,LOSS,STOP_LOSS
PENGU-USDT-SWAP,LONG,2026-07-28T07:47:11.184929+00:00,0.005919,2026-07-28T16:03:35.446072+00:00,0.006096,0.02990,WIN,TIME_EXIT
PUMP-USDT-SWAP,LONG,2026-07-28T07:47:11.184929+00:00,0.002088,2026-07-28T16:03:35.446072+00:00,0.002032,-0.02682,LOSS,STOP_LOSS
SOON-USDT-SWAP,LONG,2026-07-28T07:47:11.184929+00:00,0.2368,2026-07-28T16:03:35.446072+00:00,0.2826,0.19341,WIN,TIME_EXIT
PEPE-USDT-SWAP,LONG,2026-07-28T20:36:35.120315+00:00,2.797e-06,2026-07-29T10:25:54.972019+00:00,2.747e-06,-0.01788,LOSS,STOP_LOSS
ENA-USDT-SWAP,SHORT,2026-07-29T00:07:31.995905+00:00,0.08369,2026-07-29T10:25:54.972019+00:00,0.08144,0.02688,WIN,TIME_EXIT
PUMP-USDT-SWAP,LONG,2026-07-29T10:15:53.863957+00:00,0.00189,2026-07-29T20:26:02.645278+00:00,0.001873,-0.00899,LOSS,TIME_EXIT
XPL-USDT-SWAP,LONG,2026-07-29T16:04:44.900568+00:00,0.07685,2026-07-30T08:09:03.389860+00:00,0.07461,-0.02915,LOSS,STOP_LOSS
ONDO-USDT-SWAP,SHORT,2026-07-29T23:46:32.902222+00:00,0.4042,2026-07-30T08:09:03.389860+00:00,0.4097,-0.01361,LOSS,STOP_LOSS
SHIB-USDT-SWAP,LONG,2026-07-30T07:59:53.255630+00:00,4.589e-06,2026-07-30T18:13:27.567583+00:00,4.617e-06,0.00610,WIN,TIME_EXIT
MMT-USDT-SWAP,SHORT,2026-07-30T18:04:50.648782+00:00,0.2411,2026-07-30T22:03:01.259604+00:00,0.2698,-0.11904,LOSS,STOP_LOSS
PEOPLE-USDT-SWAP,LONG,2026-07-30T18:04:50.648782+00:00,0.006856,2026-07-30T22:03:01.259604+00:00,0.006714,-0.02071,LOSS,STOP_LOSS
SHIB-USDT-SWAP,LONG,2026-07-30T18:04:50.648782+00:00,4.617e-06,2026-07-31T08:28:50.821222+00:00,4.702e-06,0.01841,WIN,TIME_EXIT
PENGU-USDT-SWAP,SHORT,2026-07-30T21:53:38.360418+00:00,0.006133,2026-07-31T08:28:50.821222+00:00,0.006077,0.00913,WIN,TIME_EXIT
RE-USDT-SWAP,SHORT,2026-07-30T21:53:38.360418+00:00,0.46352,2026-07-31T08:28:50.821222+00:00,0.44929,0.03070,WIN,TIME_EXIT
SNDK-USDT-SWAP,SHORT,2026-07-30T21:53:38.360418+00:00,1335.46,2026-07-31T08:28:50.821222+00:00,1317.42,0.01351,WIN,TIME_EXIT
UNI-USDT-SWAP,LONG,2026-07-30T21:53:38.360418+00:00,4.399,2026-07-31T08:28:50.821222+00:00,4.403,0.00091,FLAT,TIME_EXIT
BONK-USDT-SWAP,LONG,2026-07-31T15:52:18.899907+00:00,2.765e-06,2026-08-01T00:20:42.381471+00:00,2.808e-06,0.01555,WIN,TIME_EXIT
GIGGLE-USDT-SWAP,SHORT,2026-08-01T07:56:15.547549+00:00,48.93,2026-08-01T20:08:04.731488+00:00,39.1,0.20090,WIN,TIME_EXIT
SHIB-USDT-SWAP,SHORT,2026-08-01T15:41:38.998555+00:00,5.097e-06,2026-08-01T23:52:23.147702+00:00,4.81e-06,0.05631,WIN,TIME_EXIT
BEAT-USDT-SWAP,LONG,2026-08-01T20:00:21.417257+00:00,4.2463,2026-08-02T08:02:17.461910+00:00,4.1257,-0.02840,LOSS,STOP_LOSS
AVAX-USDT-SWAP,SHORT,2026-08-01T23:42:34.422368+00:00,6.185,2026-08-02T08:02:17.461910+00:00,6.597,-0.06661,LOSS,STOP_LOSS
GIGGLE-USDT-SWAP,LONG,2026-08-02T07:52:57.941138+00:00,40.24,2026-08-02T20:08:28.082337+00:00,42.02,0.04423,WIN,TIME_EXIT
PEOPLE-USDT-SWAP,LONG,2026-08-02T11:45:00.400556+00:00,0.007067,2026-08-02T20:08:28.082337+00:00,0.00704,-0.00382,FLAT,TIME_EXIT
CAP-USDT-SWAP,LONG,2026-08-02T15:43:04.727064+00:00,0.0313,2026-08-02T20:08:28.082337+00:00,0.03007,-0.03930,LOSS,STOP_LOSS
KAITO-USDT-SWAP,LONG,2026-08-02T15:43:04.727064+00:00,1.064,2026-08-02T20:08:28.082337+00:00,1.0376,-0.02481,LOSS,STOP_LOSS
AEON-USDT-SWAP,SHORT,2026-08-02T20:00:48.929984+00:00,0.07116,2026-08-03T12:48:20.962951+00:00,0.06872,0.03429,WIN,TIME_EXIT
BOME-USDT-SWAP,LONG,2026-08-02T20:00:48.929984+00:00,0.000615,2026-08-02T23:53:25.005961+00:00,0.0005977,-0.02813,LOSS,STOP_LOSS
PUMP-USDT-SWAP,LONG,2026-08-02T20:00:48.929984+00:00,0.00214,2026-08-02T23:53:25.005961+00:00,0.002089,-0.02383,LOSS,STOP_LOSS
H-USDT-SWAP,LONG,2026-08-02T20:00:48.929984+00:00,0.07527,2026-08-03T12:48:20.962951+00:00,0.07498,-0.00385,FLAT,TIME_EXIT
BICO-USDT-SWAP,SHORT,2026-08-03T18:58:32.337432+00:00,0.0181,2026-08-04T04:58:46.370318+00:00,0.01725,0.04696,WIN,TIME_EXIT
UB-USDT-SWAP,LONG,2026-08-03T20:26:52.536115+00:00,0.18873,2026-08-03T23:53:35.023814+00:00,0.1843,-0.02347,LOSS,STOP_LOSS
GRVT-USDT-SWAP,LONG,2026-08-03T21:38:19.297621+00:00,0.26534,2026-08-04T07:41:34.922379+00:00,0.26689,0.00584,WIN,TIME_EXIT
SNDK-USDT-SWAP,SHORT,2026-08-03T21:38:19.297621+00:00,1312.01,2026-08-04T07:41:34.922379+00:00,1320.97,-0.00683,LOSS,TIME_EXIT
PUMP-USDT-SWAP,LONG,2026-08-03T22:38:08.251076+00:00,0.002122,2026-08-04T07:41:34.922379+00:00,0.002235,0.05325,WIN,TIME_EXIT
PIPPIN-USDT-SWAP,LONG,2026-08-04T01:44:09.397658+00:00,0.01877,2026-08-04T04:58:46.370318+00:00,0.01851,-0.01385,LOSS,STOP_LOSS
GIGGLE-USDT-SWAP,LONG,2026-08-04T01:44:09.397658+00:00,38.97,2026-08-04T04:58:46.370318+00:00,34.6,-0.11214,LOSS,STOP_LOSS
ALGO-USDT-SWAP,LONG,2026-08-04T10:17:57.183154+00:00,0.08988,2026-08-04T18:29:27.999703+00:00,0.08932,-0.00623,LOSS,TIME_EXIT
BEAT-USDT-SWAP,LONG,2026-08-04T16:49:27.742983+00:00,2.431,2026-08-04T18:29:27.999703+00:00,2.38,-0.02098,LOSS,STOP_LOSS
PUMP-USDT-SWAP,SHORT,2026-08-04T18:23:09.694987+00:00,0.002304,2026-08-04T20:15:38.062902+00:00,0.002477,-0.07509,LOSS,STOP_LOSS
BSB-USDT-SWAP,LONG,2026-08-04T20:07:04.687314+00:00,0.1328,2026-08-05T04:33:22.840574+00:00,0.1348,0.01506,WIN,TIME_EXIT
PIEVERSE-USDT-SWAP,LONG,2026-08-04T20:07:04.687314+00:00,0.7841,2026-08-05T04:33:22.840574+00:00,0.7928,0.01110,WIN,TIME_EXIT
ORCL-USDT-SWAP,LONG,2026-08-04T21:33:42.003747+00:00,144.81,2026-08-05T07:19:48.620435+00:00,145.83,0.00704,WIN,TIME_EXIT
SHIB-USDT-SWAP,LONG,2026-08-04T21:33:42.003747+00:00,4.989e-06,2026-08-05T04:33:22.840574+00:00,4.92e-06,-0.01383,LOSS,STOP_LOSS
BICO-USDT-SWAP,SHORT,2026-08-04T22:42:20.694151+00:00,0.02292,2026-08-05T07:19:48.620435+00:00,0.0258,-0.12565,LOSS,STOP_LOSS
PUMP-USDT-SWAP,LONG,2026-08-05T01:04:21.130134+00:00,0.002397,2026-08-05T09:56:11.719500+00:00,0.002504,0.04464,WIN,TIME_EXIT
PUMP-USDT-SWAP,SHORT,2026-08-05T11:51:47.978330+00:00,0.00252,2026-08-05T13:53:22.847030+00:00,0.002561,-0.01627,LOSS,STOP_LOSS
HOME-USDT-SWAP,SHORT,2026-08-05T17:21:17.428689+00:00,0.009583,2026-08-06T01:54:45.899475+00:00,0.008916,0.06960,WIN,TIME_EXIT
PENGU-USDT-SWAP,LONG,2026-08-05T18:59:15.475744+00:00,0.006138,2026-08-06T05:05:05.085629+00:00,0.006208,0.01140,WIN,TIME_EXIT
CRCL-USDT-SWAP,LONG,2026-08-05T20:27:38.441743+00:00,62.75,2026-08-05T21:51:44.818492+00:00,62.09,-0.01052,LOSS,STOP_LOSS
GRVT-USDT-SWAP,LONG,2026-08-05T20:27:38.441743+00:00,0.32571,2026-08-05T21:51:44.818492+00:00,0.31635,-0.02874,LOSS,STOP_LOSS
SAMSUNG-USDT-SWAP,LONG,2026-08-05T20:27:38.441743+00:00,171.84,2026-08-05T23:59:44.516066+00:00,169.64,-0.01280,LOSS,STOP_LOSS
BICO-USDT-SWAP,SHORT,2026-08-06T04:57:33.029755+00:00,0.02949,2026-08-06T14:51:59.842601+00:00,0.03434,-0.16446,LOSS,STOP_LOSS
BEAT-USDT-SWAP,LONG,2026-08-06T04:57:33.029755+00:00,2.065,2026-08-06T07:42:59.481760+00:00,1.8284,-0.11458,LOSS,STOP_LOSS
ZBT-USDT-SWAP,SHORT,2026-08-06T12:23:50.359049+00:00,0.14755,2026-08-06T14:51:59.842601+00:00,0.17581,-0.19153,LOSS,STOP_LOSS
ZAMA-USDT-SWAP,SHORT,2026-08-06T14:43:37.876137+00:00,0.05046,2026-08-07T00:19:48.774654+00:00,0.05259,-0.04221,LOSS,STOP_LOSS
AEON-USDT-SWAP,LONG,2026-08-07T00:13:51.162752+00:00,0.05824,2026-08-07T08:53:24.262257+00:00,0.05694,-0.02232,LOSS,STOP_LOSS
BICO-USDT-SWAP,SHORT,2026-08-07T00:13:51.162752+00:00,0.03781,2026-08-07T05:11:23.925960+00:00,0.03917,-0.03597,LOSS,STOP_LOSS
RIVER-USDT-SWAP,LONG,2026-08-07T03:15:02.971406+00:00,3.082,2026-08-07T06:25:19.579562+00:00,3.008,-0.02401,LOSS,STOP_LOSS
INJ-USDT-SWAP,SHORT,2026-08-07T07:50:10.904462+00:00,4.516,2026-08-07T15:51:43.471880+00:00,4.526,-0.00221,FLAT,TIME_EXIT
HOME-USDT-SWAP,SHORT,2026-08-07T10:43:04.860135+00:00,0.009505,2026-08-07T19:37:59.181440+00:00,0.009007,0.05239,WIN,TIME_EXIT
